cluster.index	parent.mass	number.of.spectra	RTMean	sum.precursor.intensity.	LibraryID	SpectrumID	Smiles	INCHI	ProteoSAFeClusterLink	MetFragScore	MetFragSMILES	MetFragID	FusionScore	FusionSMILES	FusionID	ConsensusScore	ConsensusSMILES	ConsensusID
288961	373.128	13	267.94854	1072910	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=288961&show=true									
289022	373.231	21	483.9309	2733290	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289022&show=true									
289048	373.236	27	837.04115	452663	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289048&show=true	"1.0000000,0.8852285"	"COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C"	"DTXSID4045474,DTXSID6022894"				"1,0.895"	"CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C"	"DTXSID6022894,DTXSID4045474"
289049	373.236	7	837.28014	87722.8	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289049&show=true	"1.000000,0.934068"	"COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C"	"DTXSID4045474,DTXSID6022894"				"1,0.978"	"COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C"	"DTXSID4045474,DTXSID6022894"
289159	373.236	2	836.575	31345.2	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289159&show=true	"1.0000000,0.9822359"	"CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C"	"DTXSID6022894,DTXSID4045474"				"1,0.994"	"CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C"	"DTXSID6022894,DTXSID4045474"
289311	374.991	58	72.54053	10299000	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289311&show=true									
289825	375.178	63	322.99206	8053130	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289825&show=true									
289826	375.177	28	326.5185	3636590	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289826&show=true									
289882	375.2	10	307.6018	1396770	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289882&show=true									
289883	375.204	2	304.036	0	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=289883&show=true									
290094	375.291	64	740.51094	696070	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290094&show=true									
290279	376.147	10	68.7555	2238410	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290279&show=true	1	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1	DTXSID4034150				1	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1	DTXSID4034150
290282	376.148	31	67.40806	6373030	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290282&show=true	1	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1	DTXSID4034150				1	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1	DTXSID4034150
290506	377.066	31	240.55587	3504470	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290506&show=true									
290512	377.068	42	239.98605	4293600	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290512&show=true									
290528	377.064	2	243.033	120169	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290528&show=true									
290530	377.065	2	241.734	79985.3	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290530&show=true									
290703	377.156	19	185.86932	2501230	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290703&show=true									
290753	377.193	16	729.29181	51651.6	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=290753&show=true	1	FC1(F)C[C@@H](C#N)N(C1)C(=O)CNC1CC2CCC(C1)N2C1=NC=CC=N1	DTXSID3047346				1	FC1(F)C[C@@H](C#N)N(C1)C(=O)CNC1CC2CCC(C1)N2C1=NC=CC=N1	DTXSID3047346
291177	378.099	78	271.07126	7408440	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291177&show=true									
291286	378.098	4	270.532	401289	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291286&show=true									
291295	378.098	2	275.592	55557.4	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291295&show=true									
291304	378.098	2	277.752	139848	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291304&show=true									
291358	378.101	2	276.259	208311	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291358&show=true									
291364	378.102	2	266.989	167410	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291364&show=true									
291371	378.103	2	267.904	199184	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291371&show=true									
291393	378.107	2	280.602	106928	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291393&show=true									
291681	379.128	17	221.67218	3095380	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291681&show=true									
291682	379.138	14	258.529	1602670	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291682&show=true									
291686	379.17	2	81.153	122846	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=291686&show=true	1	CCC1=C(N)C(CC)=C(Cl)C(CC2=CC(CC)=C(N)C(CC)=C2Cl)=C1	DTXSID0073031						
292296	380.971	12	573.26092	621885	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=292296&show=true									
292345	380.969	2	565.282	94234.4	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=292345&show=true									
295827	381.001	2	38.447	140760	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=295827&show=true	1	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS	DTXSID20379947						
295830	381.01	2	37.0255	0	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=295830&show=true									
295857	381.097	6	229.55567	362361	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=295857&show=true									
295864	381.097	8	229.45538	323257	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=295864&show=true									
295880	381.153	41	266.78132	3339140	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=295880&show=true	0	OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O	DTXSID2045151				1	OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O	DTXSID2045151
295898	381.153	41	265.56354	3789380	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=295898&show=true	1	OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O	DTXSID2045151				1	OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O	DTXSID2045151
295917	381.19	11	212.095	751906	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=295917&show=true									
296399	381.332	24	550.42733	1322710	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=296399&show=true									
296522	381.373	7	1028.72714	37232	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=296522&show=true	1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359				1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359
296543	381.373	4	987.64525	40200.9	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=296543&show=true	1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359				1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359
296548	381.373	3	1028.93333	9127.06	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=296548&show=true	1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359				1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359
296621	381.373	2	996.747	17759.7	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=296621&show=true	1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359				1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359
296696	381.373	7	1065.30857	14841.8	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=296696&show=true	1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359				1	CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C	DTXSID2066359
296805	382.125	4	741.351	21562.4	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=296805&show=true									
296838	382.125	2	741.428	8521.21	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=296838&show=true									
297009	382.134	4	271.29	238614	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297009&show=true									
297223	383.095	26	60.33812	4851420	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297223&show=true									
297837	383.276	10	345.1398	1051810	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297837&show=true	1	CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC	DTXSID7020897						
297850	383.286	36	344.14731	4413580	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297850&show=true									
297893	384.046	6	225.30667	795496	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297893&show=true									
297894	384.046	2	243.519	162891	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297894&show=true									
297926	384.258	58	456.91155	1523510	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297926&show=true									
297927	384.258	70	497.60407	2942680	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297927&show=true									
297933	384.325	8	756.91575	33338.5	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297933&show=true	1	CCCCC\C=C/C\C=C/CCCCCCCC(=O)NC(C)C1=CC=CC=C1	DTXSID9048809				1	CCCCC\C=C/C\C=C/CCCCCCCC(=O)NC(C)C1=CC=CC=C1	DTXSID9048809
297968	384.933	154	22.70911	29808100	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297968&show=true									
297969	384.933	263	25.03361	59222200	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297969&show=true									
297970	384.932	134	14.77343	27480500	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297970&show=true									
297973	384.938	29	320.82483	7409250	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297973&show=true									
297988	384.927	2	2.569	94714.5	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297988&show=true									
297989	384.927	2	22.309	115736	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=297989&show=true									
298006	384.929	6	14.08467	455998	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298006&show=true									
298018	384.929	2	3.501	178800	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298018&show=true									
298032	384.931	3	9.249	465195	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298032&show=true									
298035	384.932	3	27.90867	596353	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298035&show=true									
298053	384.934	4	12.2515	685937	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298053&show=true									
298054	384.933	2	18.516	0	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298054&show=true									
298056	384.935	6	10.75567	1499010	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298056&show=true									
298082	384.935	2	15.036	337759	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298082&show=true									
298183	385.019	12	57.73583	1282730	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298183&show=true									
298649	385.207	28	208.4555	133164	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298649&show=true	1	CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O	DTXSID3040980				1	CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O	DTXSID3040980
298729	385.22	50	227.25848	6108600	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298729&show=true	1	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	DTXSID2044977	1	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	DTXSID2044977	1	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	DTXSID2044977
298735	385.218	5	209.3788	295528	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298735&show=true	0	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	DTXSID2044977				1	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	DTXSID2044977
298739	385.221	3	222.91733	0	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298739&show=true	1	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	DTXSID2044977	1	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	DTXSID2044977	1	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	DTXSID2044977
298744	385.232	33	454.25776	3569630	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298744&show=true									
298779	385.237	30	463.26783	5391340	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298779&show=true	"1.00000000,0.88048041,0.74932843,0.01486397,0.01481785"	"CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C"	"DTXSID4020614,DTXSID0046808,DTXSID9040683,DTXSID60317464,DTXSID8023000"				"1,0.962,0.921,0.689,0.689"	"CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C"	"DTXSID4020614,DTXSID0046808,DTXSID9040683,DTXSID60317464,DTXSID8023000"
298781	385.233	8	461.8125	1006140	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298781&show=true									
298792	385.235	7	459.06114	983546	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298792&show=true	"1.00000000,0.94658720,0.77767135,0.13081560,0.06977127"	"CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C"	"DTXSID4020614,DTXSID0046808,DTXSID9040683,DTXSID60317464,DTXSID8023000"				"1,0.983,0.93,0.726,0.706"	"CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C"	"DTXSID4020614,DTXSID0046808,DTXSID9040683,DTXSID60317464,DTXSID8023000"
299276	387.066	13	198.90592	1024410	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299276&show=true									
299290	387.145	10	304.2539	1270120	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299290&show=true	1	CCC1=C(C2=CC=C(O)C=C2)C2=C(SC3=CC=CC=C13)C=C(OCC=C)C=C2	DTXSID90235122				1	CCC1=C(C2=CC=C(O)C=C2)C2=C(SC3=CC=CC=C13)C=C(OCC=C)C=C2	DTXSID90235122
299311	387.168	4	191.603	0	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299311&show=true									
299396	387.181	11	751.19509	153174	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299396&show=true	1	CC1=CC=C(C=C1)C1OC[C@@H]2OC(O[C@H]([C@H](O)CO)[C@@H]2O1)C1=CC=C(C)C=C1	DTXSID3051381				1	CC1=CC=C(C=C1)C1OC[C@@H]2OC(O[C@H]([C@H](O)CO)[C@@H]2O1)C1=CC=C(C)C=C1	DTXSID3051381
299397	387.181	5	751.515	23327.9	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299397&show=true	1	CC1=CC=C(C=C1)C1OC[C@@H]2OC(O[C@H]([C@H](O)CO)[C@@H]2O1)C1=CC=C(C)C=C1	DTXSID3051381				1	CC1=CC=C(C=C1)C1OC[C@@H]2OC(O[C@H]([C@H](O)CO)[C@@H]2O1)C1=CC=C(C)C=C1	DTXSID3051381
299400	387.181	35	824.9886	280738	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299400&show=true	1	CC1=CC=C(C=C1)C1OC[C@@H]2OC(O[C@H]([C@H](O)CO)[C@@H]2O1)C1=CC=C(C)C=C1	DTXSID3051381						
299572	387.209	12	375.55917	1365880	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299572&show=true									
299577	387.215	29	506.9529	441913	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299577&show=true	1	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C	DTXSID5046805						
299578	387.215	11	557.752	106104	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299578&show=true	1	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C	DTXSID5046805				1	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C	DTXSID5046805
299950	388.167	12	164.37192	67448.3	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=299950&show=true									
300037	388.23	14	166.77136	79533.7	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=300037&show=true	1	CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	DTXSID7022384						
300176	389.075	32	829.04497	952342	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=300176&show=true									
300179	389.075	4	834.78925	40252.6	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=300179&show=true									
300180	389.075	6	834.656	64220	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=300180&show=true									
