"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DF_high_N","parent_id","DB_name","name_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"1556","236.07194-450.5",159,236.0719,450.5,90,95,91.66667,-5,712.5811,581.0745,81.54503,571.0206,NA,1600.491,1832.857,114.5184,906.4858,NA,2565.514,3465.697,135.0879,1728.97,NA,2,10,"Unique",236.074,8.62,"C12H13NO2S","235.0667","M+H",1156.536,221.8274,"0","DTXSID0023951","DTXSID0023951","Carboxin","CC1=C(C(=O)Nc2ccccc2)SCCO1","6-methyl-N-phenyl-2,3-dihydro-1,4-oxathiine-5-carboxamide","C12H13NO2S","235.0667","E2Up, VBtoxcast","","","","","","","","","","","","","","1","2","","","","1","-4.295547219","7.879595494","11","","","0",0,"nurses1",-1.199191,0.2972362,-4.034472,7.866482e-05,"0","0","pos"
"1557","236.07454-85.5",159,236.0745,85.5,75.83333,67.5,25,8.333333,8933.349,11091.44,124.1577,3092.333,NA,9728.455,12029.09,123.6485,1531.178,NA,711.5562,1610.816,226.3793,0,NA,2,10,"Unique",236.074,2.39,"C12H13NO2S","235.0667","M+H",9330.902,7.625803,"0","DTXSID0023951","DTXSID0023951","Carboxin","CC1=C(C(=O)Nc2ccccc2)SCCO1","6-methyl-N-phenyl-2,3-dihydro-1,4-oxathiine-5-carboxamide","C12H13NO2S","235.0667","E2Up, VBtoxcast","","","","","","","","","","","","","","1","2","","","","1","-4.295547219","7.879595494","11","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1558","236.12595-256.9",6702,236.1259,256.9,100,98.75,100,1.25,17370.28,11447.19,65.90102,13419.02,14179.86,23392.09,28661.59,122.5269,13571.35,NA,35697.42,38753.1,108.56,20088.1,19662.26,3,21600,"Unique",236.1281,9.19,"C13H17NO3","235.12084","M+H",20381.18,175.1489,"0","DTXSID90308426","DTXSID90308426","ethyl,4-(butanoylamino)benzoate","CCCC(=O)Nc1ccc(C(=O)OCC)cc1","ethyl 4-(butanoylamino)benzoate","C13H17NO3","235.120843","exposurepred","","","","","","","1","0.102970696","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1559","236.16261-476.3",2586,236.1626,476.3,100,100,100,0,12379.9,7444.5,60.13379,10513.46,11105.17,17826.28,16613.16,93.19477,12780.44,13906.56,13976.66,11384.71,81.45516,8897.078,10930.82,2,10,"Multiple",236.1645,8.02,"C14H21NO2","235.15723","M+H",15103.09,92.54178,"0","DTXSID3046580","DTXSID3046580","Padimate","CC(C)CCOC(=O)c1ccc(N(C)C)cc1","3-methylbutyl 4-(dimethylamino)benzoate","C14H21NO2","235.157229","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.713979538","5.081850582","2","","","0",0,"nurses1",-0.3145536,0.08571199,-3.66989,0.0003135208,"0","0","pos"
"1560","236.16261-476.3",3228,236.1626,476.3,100,100,100,0,12379.9,7444.5,60.13379,10513.46,11105.17,17826.28,16613.16,93.19477,12780.44,13906.56,13976.66,11384.71,81.45516,8897.078,10930.82,2,10,"Multiple",236.1645,8.02,"C14H22ClNO2","235.15723","M+H",15103.09,92.54178,"0","DTXSID4045341","DTXSID4045341","Meprylcaine,hydrochloride","CCCNC(C)(C)COC(=O)c1ccccc1","[2-methyl-2-(propylamino)propyl] benzoate","C14H22ClNO2","235.157229","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.490034","5.087555","6","","","0",0,"nurses1",-0.3145536,0.08571199,-3.66989,0.0003135208,"0","0","pos"
"1561","236.16262-433.3",2586,236.1626,433.3,100,100,100,0,11159.45,8044.845,72.08997,9732.2,9230.574,14822.22,17089.95,115.2995,10024.83,10518.52,15674.95,12852.47,81.99367,10071.24,12040.93,2,10,"Multiple",236.1645,7.98,"C14H21NO2","235.15723","M+H",12990.84,120.6616,"0","DTXSID3046580","DTXSID3046580","Padimate","CC(C)CCOC(=O)c1ccc(N(C)C)cc1","3-methylbutyl 4-(dimethylamino)benzoate","C14H21NO2","235.157229","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.713979538","5.081850582","2","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1562","236.16262-433.3",3228,236.1626,433.3,100,100,100,0,11159.45,8044.845,72.08997,9732.2,9230.574,14822.22,17089.95,115.2995,10024.83,10518.52,15674.95,12852.47,81.99367,10071.24,12040.93,2,10,"Multiple",236.1645,7.98,"C14H22ClNO2","235.15723","M+H",12990.84,120.6616,"0","DTXSID4045341","DTXSID4045341","Meprylcaine,hydrochloride","CCCNC(C)(C)COC(=O)c1ccccc1","[2-methyl-2-(propylamino)propyl] benzoate","C14H22ClNO2","235.157229","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.490034","5.087555","6","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1563","237.07969-726.8",3869,237.0797,726.8,95,98.75,100,-3.75,2691.004,2445.843,90.88964,2465.553,NA,5031.589,14310.92,284.4215,2141.125,NA,17011.73,17416.45,102.3791,11851.6,5461.611,3,24324.32,"Unique",237.0789,3.26,"C12H13ClN2O","236.07164","M+H",3861.296,440.5703,"0","DTXSID5041699","DTXSID5041699","Buturon","C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1","1-but-3-yn-2-yl-3-(4-chlorophenyl)-1-methylurea","C12H13ClN2O","236.071641","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.493791296","5.125721765","2","","","0",0,"nurses1",-0.5637704,0.2625965,-2.146908,0.03304188,"0","0","pos"
"1564","237.14712-500",2888,237.1471,500,100,100,100,0,43854.11,26746.23,60.98912,40858.48,37031.06,49293.98,37109.28,75.28156,35680.68,39115.15,1407.273,510.3149,36.26268,1305.718,1331.213,3,91525.42,"Unique",237.1485,5.9,"C14H20O3","236.14124","M+H",46574.04,3.021583,"0","DTXSID4022523","DTXSID4022523","Heptylparaben","CCCCCCCOC(=O)c1ccc(O)cc1","heptyl 4-hydroxybenzoate","C14H20O3","236.141244","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.406093513","17.1113089","5","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1565","237.1472-496.7",2888,237.1472,496.7,100,100,100,0,42753.04,29084.6,68.02931,36387.91,35057,46774.38,36407.91,77.83729,32557.78,36412.81,2205.112,820.1571,37.19345,2073.973,2071.679,3,91525.42,"Unique",237.1485,5.57,"C14H20O3","236.14124","M+H",44763.71,4.926114,"0","DTXSID4022523","DTXSID4022523","Heptylparaben","CCCCCCCOC(=O)c1ccc(O)cc1","heptyl 4-hydroxybenzoate","C14H20O3","236.141244","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.406093513","17.1113089","5","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1566","237.14771-504.4",2888,237.1477,504.4,100,100,91.66667,0,51849.88,28779.04,55.50455,49285.82,45050.21,58549.74,38787.6,66.24726,45946.54,48612.22,1900.367,1297.773,68.29064,2180.012,NA,3,91525.42,"Unique",237.1485,3.42,"C14H20O3","236.14124","M+H",55199.81,3.442706,"0","DTXSID4022523","DTXSID4022523","Heptylparaben","CCCCCCCOC(=O)c1ccc(O)cc1","heptyl 4-hydroxybenzoate","C14H20O3","236.141244","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.406093513","17.1113089","5","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1567","237.15778-328.4",1100,237.1578,328.4,100,100,100,0,21689.05,13457.53,62.04756,21112.7,18137.12,25733.55,25020.75,97.23005,21670.35,19121.2,19353.54,13744.7,71.01906,14425.53,16103.3,3,25961.54,"Multiple",237.1598,8.32,"C13H21ClN2O2","236.15248","M+H",23711.3,81.62159,"0","DTXSID1044435","DTXSID1044435","Procaine,hydrochloride","CCN(CC)CCOC(=O)c1ccc(N)cc1","2-(diethylamino)ethyl 4-aminobenzoate","C13H21ClN2O2","236.152478","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.360171259","5.092850043","4","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1568","237.15778-328.4",2210,237.1578,328.4,100,100,100,0,21689.05,13457.53,62.04756,21112.7,18137.12,25733.55,25020.75,97.23005,21670.35,19121.2,19353.54,13744.7,71.01906,14425.53,16103.3,3,25961.54,"Multiple",237.1598,8.32,"C13H20N2O2","236.15248","M+H",23711.3,81.62159,"0","DTXSID30239260","DTXSID30239260","Carbanilic,acid,,N-(2-(dimethylamino)ethyl),-,ethyl,ester","CCOC(=O)N(CCN(C)C)c1ccccc1","ethyl N-[2-(dimethylamino)ethyl]-N-phenylcarbamate","C13H20N2O2","236.152478","exposurepred","","","","","","","1","0.319531452","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1569","237.1851-793",731,237.1851,793,100,86.25,16.66667,13.75,3314.517,1428.691,43.10404,3347.707,2922.603,2337.334,1704.311,72.91691,2223.372,NA,96.26928,250.4897,260.1969,0,NA,2,10,"Multiple",237.1849,0.82,"C15H24O2","236.17763","M+H",2825.926,3.406646,"1","DTXSID1020697","DTXSID1020697","1-O-Hexyl-2,3,5-trimethylhydroquinone","CCCCCCOc1cc(C)c(O)c(C)c1C","4-hexoxy-2,3,6-trimethylphenol","C15H24O2","236.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.931723002","11.36307171","3","","","0",0,"nurses1",1.991506,0.3395071,5.865875,1.89878e-08,"1","0","pos"
"1570","237.1851-793",6959,237.1851,793,100,86.25,16.66667,13.75,3314.517,1428.691,43.10404,3347.707,2922.603,2337.334,1704.311,72.91691,2223.372,NA,96.26928,250.4897,260.1969,0,NA,2,10,"Multiple",237.1849,0.82,"C15H24O2","236.17763","M+H",2825.926,3.406646,"1","DTXSID9047413","DTXSID9047413","Geranyl,tiglate","C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C","[(2E)-3,7-dimethylocta-2,6-dienyl] (E)-2-methylbut-2-enoate","C15H24O2","236.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.206137","5.264253","3","","","0",0,"nurses1",1.991506,0.3395071,5.865875,1.89878e-08,"1","0","pos"
"1571","237.1851-793",4952,237.1851,793,100,86.25,16.66667,13.75,3314.517,1428.691,43.10404,3347.707,2922.603,2337.334,1704.311,72.91691,2223.372,NA,96.26928,250.4897,260.1969,0,NA,2,10,"Multiple",237.1849,0.82,"C15H24O2","236.17763","M+H",2825.926,3.406646,"1","DTXSID7020211","DTXSID7020211","di-tert-Butyl-4-hydroxymethyl,phenol","CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O","2,6-ditert-butyl-4-(hydroxymethyl)phenol","C15H24O2","236.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.237303","4.99912","1","","","0",0,"nurses1",1.991506,0.3395071,5.865875,1.89878e-08,"1","0","pos"
"1572","237.1851-793",6087,237.1851,793,100,86.25,16.66667,13.75,3314.517,1428.691,43.10404,3347.707,2922.603,2337.334,1704.311,72.91691,2223.372,NA,96.26928,250.4897,260.1969,0,NA,2,10,"Multiple",237.1849,0.82,"C15H24O2","236.17763","M+H",2825.926,3.406646,"1","DTXSID8041379","DTXSID8041379","2,6-Di-tert-butyl-4-methoxyphenol","COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1","2,6-ditert-butyl-4-methoxyphenol","C15H24O2","236.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.648143267","11.17157699","6","","","0",0,"nurses1",1.991506,0.3395071,5.865875,1.89878e-08,"1","0","pos"
"1573","237.18527-925.4",731,237.1853,925.4,47.5,51.25,33.33333,-3.75,2078.54,2754.794,132.5351,0,NA,1609.221,3047.61,189.3841,103.5999,NA,428.1757,939.934,219.5207,0,NA,2,10,"Multiple",237.1849,1.53,"C15H24O2","236.17763","M+H",1843.881,23.22144,"0","DTXSID1020697","DTXSID1020697","1-O-Hexyl-2,3,5-trimethylhydroquinone","CCCCCCOc1cc(C)c(O)c(C)c1C","4-hexoxy-2,3,6-trimethylphenol","C15H24O2","236.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.931723002","11.36307171","3","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1574","237.18527-925.4",4952,237.1853,925.4,47.5,51.25,33.33333,-3.75,2078.54,2754.794,132.5351,0,NA,1609.221,3047.61,189.3841,103.5999,NA,428.1757,939.934,219.5207,0,NA,2,10,"Multiple",237.1849,1.53,"C15H24O2","236.17763","M+H",1843.881,23.22144,"0","DTXSID7020211","DTXSID7020211","di-tert-Butyl-4-hydroxymethyl,phenol","CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O","2,6-ditert-butyl-4-(hydroxymethyl)phenol","C15H24O2","236.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.237303","4.99912","1","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1575","237.18527-925.4",6087,237.1853,925.4,47.5,51.25,33.33333,-3.75,2078.54,2754.794,132.5351,0,NA,1609.221,3047.61,189.3841,103.5999,NA,428.1757,939.934,219.5207,0,NA,2,10,"Multiple",237.1849,1.53,"C15H24O2","236.17763","M+H",1843.881,23.22144,"0","DTXSID8041379","DTXSID8041379","2,6-Di-tert-butyl-4-methoxyphenol","COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1","2,6-ditert-butyl-4-methoxyphenol","C15H24O2","236.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.648143267","11.17157699","6","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1576","237.18527-925.4",6959,237.1853,925.4,47.5,51.25,33.33333,-3.75,2078.54,2754.794,132.5351,0,NA,1609.221,3047.61,189.3841,103.5999,NA,428.1757,939.934,219.5207,0,NA,2,10,"Multiple",237.1849,1.53,"C15H24O2","236.17763","M+H",1843.881,23.22144,"0","DTXSID9047413","DTXSID9047413","Geranyl,tiglate","C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C","[(2E)-3,7-dimethylocta-2,6-dienyl] (E)-2-methylbut-2-enoate","C15H24O2","236.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.206137","5.264253","3","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1577","239.14918-188.9",989,239.1492,188.9,100,100,100,0,67665.52,44896.95,66.35129,50877.81,57985.22,134034.9,500335.7,373.2876,50834.28,56871.73,99014.05,78991.77,79.77835,69530.89,81830.5,3,79411.76,"Multiple",239.1503,4.48,"C11H18N4O2","238.14298","M+H",100850.2,98.17931,"0","DTXSID1032569","DTXSID1032569","Pirimicarb","Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C","[2-(dimethylamino)-5,6-dimethylpyrimidin-4-yl] N,N-dimethylcarbamate","C11H18N4O2","238.142976","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.519294635","4.892958999","9","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1578","239.14918-188.9",3036,239.1492,188.9,100,100,100,0,67665.52,44896.95,66.35129,50877.81,57985.22,134034.9,500335.7,373.2876,50834.28,56871.73,99014.05,78991.77,79.77835,69530.89,81830.5,3,79411.76,"Multiple",239.1489,1.11,"C10H22O6","238.14164","M+H",100850.2,98.17931,"0","DTXSID4027579","DTXSID4027579","Pentaethylene,glycol","OCCOCCOCCOCCOCCO","2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethanol","C10H22O6","238.141638","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.21135788","2.64220994","6","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1579","240.10217-120",1421,240.1022,120,100,100,100,0,80800.74,33700.19,41.70777,71073.69,74060.43,72826.42,31162.38,42.78994,65263.26,66375.16,13068.26,11327.28,86.67786,11428.16,7255.684,3,55227.27,"Unique",240.1019,1.1,"C15H13NO2","239.09463","M+H",76813.58,17.01295,"0","DTXSID2020719","DTXSID2020719","N-HYDROXY-2-(ACETYLAMINO)FLUORENE","CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2","N-(9H-fluoren-2-yl)-N-hydroxyacetamide","C15H13NO2","239.094629","MC","","","","","","","","","1","","","","","","","","","","","","","","","","0",1,"nurses1",0.1590665,0.08971225,1.773074,0.07778546,"1","0","pos"
"1580","240.10222-116.2",1421,240.1022,116.2,100,100,100,0,94394.03,40387.39,42.78595,86474.01,85323.04,84096.04,38702.85,46.0222,74968.38,74538.51,15830.4,13095.62,82.72453,14517.38,9016.243,3,55227.27,"Unique",240.1019,1.31,"C15H13NO2","239.09463","M+H",89245.04,17.73813,"0","DTXSID2020719","DTXSID2020719","N-HYDROXY-2-(ACETYLAMINO)FLUORENE","CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2","N-(9H-fluoren-2-yl)-N-hydroxyacetamide","C15H13NO2","239.094629","MC","","","","","","","","","1","","","","","","","","","","","","","","","","0",1,"nurses1",0.1913041,0.09862505,1.939711,0.0538649,"1","0","pos"
"1581","240.15807-392.8",3540,240.1581,392.8,100,100,100,0,713264.8,414699.8,58.14106,815266.2,430867.5,790242.5,429597.7,54.36277,856033.2,446308.4,1177256,993560.3,84.3963,1136452,501698.9,3,53465.35,"Unique",240.1594,5.62,"C13H21NO3","239.15214","M+H",751753.7,156.6013,"0","DTXSID5021255","DTXSID5021255","Albuterol","CC(C)(C)NCC(O)c1ccc(O)c(CO)c1","4-[2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)phenol","C13H21NO3","239.152144","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-3.367727342","3.945864786","6","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1582","241.04-836",6319,241.04,836,75,91.25,83.33333,-16.25,2142.32,2055.905,95.96628,2118.329,NA,3234.382,4895.149,151.3473,2645.189,NA,20337.01,22353.79,109.9168,15437.58,NA,3,50943.4,"Unique",241.0415,6.09,"C15H9ClO","240.03419","M+H",2688.351,756.4865,"0","DTXSID8049202","DTXSID8049202","10-Chloro-9-anthraldehyde","O=Cc1c2ccccc2c(Cl)c2ccccc12","10-chloroanthracene-9-carbaldehyde","C15H9ClO","240.034193","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.724108677","7.382057469","4","","","0",0,"nurses1",-1.738089,0.393994,-4.41146,1.700607e-05,"0","0","pos"
"1583","241.09714-342.6",431,241.0971,342.6,100,100,100,0,4108.146,1288.414,31.36242,4038.213,3906.18,3932.896,1330.354,33.82631,3839.329,3681.798,2449.095,915.2139,37.36947,2068.893,2304.685,2,10,"Multiple",241.0972,0.06,"C14H12N2O2","240.08988","M+H",4020.521,60.91487,"0","DTXSID0044995","DTXSID0044995","9-Ethyl-3-nitro-9H-carbazole","CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21","9-ethyl-3-nitrocarbazole","C14H12N2O2","240.089878","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.567786","7.063042","8","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1584","241.09939-307.4",431,241.0994,307.4,100,97.5,100,2.5,16755.19,21149.97,126.2294,8055.524,9362.928,11631.2,12674.38,108.9688,8361.526,NA,5222.301,3103.703,59.43171,4238.126,4301.818,2,10,"Unique",241.0972,9.27,"C14H12N2O2","240.08988","M+H",14193.2,36.79439,"0","DTXSID0044995","DTXSID0044995","9-Ethyl-3-nitro-9H-carbazole","CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21","9-ethyl-3-nitrocarbazole","C14H12N2O2","240.089878","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.567786","7.063042","8","","","0",0,"nurses1",0.5976536,0.2024532,2.952057,0.003546164,"1","0","pos"
"1585","241.14177-471.6",3933,241.1418,471.6,100,100,75,0,210142.2,327281.9,155.7431,24885.38,40695.52,227639.3,330277.8,145.0882,23891.03,32036.31,1537.802,1990.271,129.4231,545.0086,NA,3,26470.59,"Unique",241.1434,6.9,"C13H20O4","240.13616","M+H",218890.8,0.7025432,"0","DTXSID5044867","DTXSID5044867","2,2-Dimethylpropane-1,3-diyl,bis(2-methylprop-2-enoate)","C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C","[2,2-dimethyl-3-(2-methylprop-2-enoyloxy)propyl] 2-methylprop-2-enoate","C13H20O4","240.136159","exposurepred","","","","","","","1","12.12239414","","","","","","","","","","","","","","","","","0",0,"nurses1",0.4683508,0.1382085,3.388725,0.0008504095,"1","0","pos"
"1586","241.15903-1154.5",6275,241.159,1154.5,50,52.5,66.66667,-2.5,2015.427,2712.901,134.6068,51.20515,NA,2641.761,3972.936,150.3897,397.9864,NA,1317.769,1277.229,96.92366,935.8179,NA,2,10,"Unique",241.1587,1.41,"C17H20O","240.15141","M+H",2328.594,56.59074,"0","DTXSID8047896","DTXSID8047896","Enzacamene","Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1","7,7-dimethyl-3-[(4-methylphenyl)methylidene]bicyclo[2.2.1]heptan-2-one","C17H20O","240.151415","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.906162945","4.899117001","3","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1587","241.17376-610.4",6460,241.1738,610.4,100,100,100,0,198314,205683.4,103.716,71889.25,84212.58,200620.8,219440.1,109.3805,77028.49,80397.42,370138.4,262960.9,71.04393,448167.2,190617.9,3,36241.61,"Unique",241.1733,1.92,"C13H24N2S","240.16602","M+H",199467.4,185.5633,"0","DTXSID9020451","DTXSID9020451","N,N'-Dicyclohexylthiourea","S=C(NC1CCCCC1)NC1CCCCC1","1,3-dicyclohexylthiourea","C13H24N2S","240.16602","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.206473551","12.15295025","7","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1588","241.17412-615.1",6460,241.1741,615.1,100,100,100,0,250501.6,263416.3,105.1555,91785.82,103887.2,248721.7,269268.5,108.261,99549.93,99574.4,501140.6,372395.7,74.30962,567721.4,244418.6,3,36241.61,"Unique",241.1733,3.42,"C13H24N2S","240.16602","M+H",249611.7,200.7681,"0","DTXSID9020451","DTXSID9020451","N,N'-Dicyclohexylthiourea","S=C(NC1CCCCC1)NC1CCCCC1","1,3-dicyclohexylthiourea","C13H24N2S","240.16602","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.206473551","12.15295025","7","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1589","242.10027-80.2",4346,242.1003,80.2,100,92.5,25,7.5,3739.427,4108.163,109.8608,2696.66,2202.527,4195.759,4728.416,112.6951,3071.252,NA,156.6078,353.5462,225.7527,0,NA,2,10,"Unique",242.1023,8.38,"C11H15NO5","241.09502","M+H",3967.593,3.947173,"0","DTXSID6023286","DTXSID6023286","Methocarbamol","COc1ccccc1OCC(O)COC(N)=O","[2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate","C11H15NO5","241.095023","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.049660391","1.589148439","4","","","0",0,"nurses1",0.6365371,0.2969463,2.14361,0.03330909,"1","0","pos"
"1590","242.10065-286",4346,242.1007,286,100,100,100,0,17135.15,20202.58,117.9014,12998.74,10042.91,12944.94,12908.24,99.71647,9548.309,8920.817,11656.21,8156.926,69.97925,9842.829,8587.057,2,10,"Unique",242.1023,6.81,"C11H15NO5","241.09502","M+H",15040.05,77.50113,"0","DTXSID6023286","DTXSID6023286","Methocarbamol","COc1ccccc1OCC(O)COC(N)=O","[2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate","C11H15NO5","241.095023","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.049660391","1.589148439","4","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1591","242.10293-241.6",4346,242.1029,241.6,98.33333,97.5,100,0.8333333,5771.133,3980.164,68.96676,5695.53,NA,6339.092,7600.062,119.892,4750.424,NA,3297.829,3469.02,105.191,1940.649,2331.452,2,10,"Unique",242.1023,2.61,"C11H15NO5","241.09502","M+H",6055.112,54.46355,"0","DTXSID6023286","DTXSID6023286","Methocarbamol","COc1ccccc1OCC(O)COC(N)=O","[2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate","C11H15NO5","241.095023","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.049660391","1.589148439","4","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"1592","242.28468-767.3",3013,242.2847,767.3,26.66667,32.5,75,-5.833333,374.4929,1019.614,272.2653,0,NA,401.5776,921.093,229.3686,0,NA,1313.827,2192.518,166.8802,297.7479,NA,3,20769.23,"Unique",242.2842,1.87,"C16H35N","241.27695","M+H",388.0352,338.5845,"0","DTXSID4026927","DTXSID4026927","N,N-Dimethyltetradecylamine","CCCCCCCCCCCCCCN(C)C","N,N-dimethyltetradecan-1-amine","C16H35N","241.27695","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.910939834","4.863891834","1","","","0",0,"nurses1",-0.6765702,0.3211444,-2.106747,0.03642491,"0","0","pos"
"1593","243.12039-310.6",6156,243.1204,310.6,100,100,100,0,25136.18,28203.23,112.2017,15656.49,16502.85,17076.41,11690.4,68.45936,14366.64,14424.01,14211.56,9909.215,69.72646,13813.2,10422.93,3,23592.23,"Unique",243.1227,9.5,"C12H18O5","242.11542","M+H",21106.29,67.33327,"0","DTXSID8044882","DTXSID8044882","Di(ethylene,glycol),dimethacrylate","C=C(C)C(=O)OCCOCCOC(=O)C(=C)C","2-[2-(2-methylprop-2-enoyloxy)ethoxy]ethyl 2-methylprop-2-enoate","C12H18O5","242.115424","exposurepred","","","","","","","1","8.203454619","","","","","","","","","","","","","","","","","0",0,"nurses1",0.2182852,0.08803222,2.479605,0.01400524,"1","0","pos"
"1594","243.13581-615.7",4478,243.1358,615.7,99.16667,100,100,-0.8333333,4082.628,3446.101,84.4089,3268.163,NA,2285.328,2860.442,125.1655,1389.783,1286.884,1006.445,564.2096,56.05966,1247.881,809.078,2,515.9236,"Multiple",243.134,7.62,"C18H15B","242.12668","M+H",3183.978,31.60967,"0","DTXSID6027345","DTXSID6027345","Triphenylborane","c1ccc(B(c2ccccc2)c2ccccc2)cc1","triphenylborane","C18H15B","242.126681","ERactive, exposurepred, VBtoxcast","","","","","","","1","0.156375666","","","","1","0.101","","","","","","1","-0.6809284","10.09019","3","","","0",0,"nurses1",0.8606136,0.2578876,3.337166,0.001014449,"1","0","pos"
